,a,b,loss
0,3.7493638321757317,126.57117787748575,750.3371596539622
1,3.8500901870429516,126.57117787748575,751.0378374597115
2,3.7493638321757317,17.22558941692114,2278.40685363742
3,3.7493638321757317,17.22558941692114,2278.40685363742
4,3.8500901870429516,126.57117787748575,751.0378374597115
5,3.8500901870429516,17.22558941692114,2277.7211642505363
6,5.665772380307317,21.283184736967087,2151.0324320624986
7,7.932556886225939,21.283184736967087,2128.1237913862856
8,5.665772380307317,175.463898293674,2119.7577779626595
9,5.665772380307317,175.463898293674,2119.7577779626595
10,7.932556886225939,21.283184736967087,2128.1237913862856
11,7.932556886225939,175.463898293674,2143.6380319305727
12,7.535643968731165,170.8110399544239,2010.153892025098
13,2.2753910161554813,170.8110399544239,1966.8302509978444
14,7.535643968731165,84.49863195419312,384.11751347413303
15,7.535643968731165,84.49863195419312,384.11751347413303
16,2.2753910161554813,170.8110399544239,1966.8302509978444
17,2.2753910161554813,84.49863195419312,423.84171999661885
18,0.5507616233080626,77.83081028610468,615.5330594513674
19,5.775946285575628,77.83081028610468,584.3356943881101
20,0.5507616233080626,120.88921889662743,577.0817449519294
21,0.5507616233080626,120.88921889662743,577.0817449519294
22,5.775946285575628,77.83081028610468,584.3356943881101
23,5.775946285575628,120.88921889662743,609.673486099576
24,1.8090460449457169,186.11856903880835,2388.5657877682265
25,9.515680512413383,186.11856903880835,2459.134614287886
26,1.8090460449457169,135.25488078594208,979.7683670631671
27,1.8090460449457169,135.25488078594208,979.7683670631671
28,9.515680512413383,186.11856903880835,2459.134614287886
29,9.515680512413383,135.25488078594208,1051.9142827647338
30,8.779165530577302,67.99183078110218,826.0363780168628
31,3.516356823965907,67.99183078110218,873.8916298436518
32,8.779165530577302,71.64354845881462,725.2503831507904
33,8.779165530577302,71.64354845881462,725.2503831507904
34,3.516356823965907,67.99183078110218,873.8916298436518
35,3.516356823965907,71.64354845881462,772.7571551496533
36,6.928338836878538,117.6601205021143,532.4332575545776
37,6.692813290283084,117.6601205021143,529.8070058629901
38,6.928338836878538,167.9829826578498,1925.1071315655954
39,6.928338836878538,167.9829826578498,1925.1071315655954
40,6.692813290283084,117.6601205021143,529.8070058629901
41,6.692813290283084,167.9829826578498,1922.6185074085283
42,4.987401803955436,37.22566720098257,1715.2669162297059
43,0.10913378559052944,37.22566720098257,1741.4424911666226
44,4.987401803955436,26.2231869623065,2019.9878648023137
45,4.987401803955436,26.2231869623065,2019.9878648023137
46,0.10913378559052944,37.22566720098257,1741.4424911666226
47,0.10913378559052944,26.2231869623065,2046.1840280994338
48,3.777934769168496,155.5161176249385,1552.182892208477
49,7.025790987536311,155.5161176249385,1580.9564122963252
50,3.777934769168496,56.10584821552038,1201.3574297466873
51,3.777934769168496,56.10584821552038,1201.3574297466873
52,7.025790987536311,155.5161176249385,1580.9564122963252
53,7.025790987536311,56.10584821552038,1173.7840739076178
54,6.807853430509567,98.59390817582607,39.689571802699234
55,1.0255457367748022,98.59390817582607,38.85305860784134
56,6.807853430509567,138.49098812788725,1107.2710192717013
57,6.807853430509567,138.49098812788725,1107.2710192717013
58,1.0255457367748022,98.59390817582607,38.85305860784134
59,1.0255457367748022,138.49098812788725,1066.1983808310301
60,9.98617104254663,149.74992386996746,1459.5001241461025
61,9.182707434520125,149.74992386996746,1447.9541145923413
62,9.98617104254663,48.40158820152283,1352.5895221993148
63,9.98617104254663,48.40158820152283,1352.5895221993148
64,9.182707434520125,149.74992386996746,1447.9541145923413
65,9.182707434520125,48.40158820152283,1362.7387186250426
66,1.9271462224423885,5.135477893054485,2623.6818941835418
67,2.5999402534216642,5.135477893054485,2620.28024661957
68,1.9271462224423885,158.88750776648521,1634.8774554366873
69,1.9271462224423885,158.88750776648521,1634.8774554366873
70,2.5999402534216642,5.135477893054485,2620.28024661957
71,2.5999402534216642,158.88750776648521,1638.2924076952054
72,0.6645237375050783,108.7586360052228,241.45242848714244
73,1.3589838333427906,108.7586360052228,243.96176058159799
74,0.6645237375050783,197.64682352542877,2703.435905563483
75,0.6645237375050783,197.64682352542877,2703.435905563483
76,1.3589838333427906,108.7586360052228,243.96176058159799
77,1.3589838333427906,197.64682352542877,2705.944568078014
78,8.74815333634615,39.09533768892288,1625.5088735847537
79,5.442963819950819,39.09533768892288,1659.677562965692
80,8.74815333634615,8.131610602140427,2482.6849218731227
81,8.74815333634615,8.131610602140427,2482.6849218731227
82,5.442963819950819,39.09533768892288,1659.677562965692
83,5.442963819950819,8.131610602140427,2517.228947253982
84,5.549512980505824,190.30624330043793,2529.7736057039747
85,4.7665115259587765,190.30624330043793,2523.118769275243
86,5.549512980505824,105.34688737243414,178.47772188081117
87,5.549512980505824,105.34688737243414,178.47772188081117
88,4.7665115259587765,190.30624330043793,2523.118769275243
89,4.7665115259587765,105.34688737243414,171.03902579841338
90,2.5344334729015827,58.33522994071245,1147.1395610916748
91,8.265525195747614,58.33522994071245,1098.787085142629
92,2.5344334729015827,87.73318361490965,332.92328099067856
93,2.5344334729015827,87.73318361490965,332.92328099067856
94,8.265525195747614,58.33522994071245,1098.787085142629
95,8.265525195747614,87.73318361490965,288.85917780434903
96,3.041038792580366,199.76048674434423,2772.8934585807306
97,0.9260173328220844,199.76048674434423,2762.858014469483
98,3.041038792580366,174.41887091845274,2070.997001426085
99,3.041038792580366,174.41887091845274,2070.997001426085
100,0.9260173328220844,199.76048674434423,2762.858014469483
101,0.9260173328220844,174.41887091845274,2060.9573449456893
102,5.123462965711951,55.11857457458973,1218.6252491467465
103,7.4282087199389935,55.11857457458973,1196.9403331420112
104,5.123462965711951,32.68407490104437,1839.933226470108
105,5.123462965711951,32.68407490104437,1839.933226470108
106,7.4282087199389935,55.11857457458973,1196.9403331420112
107,7.4282087199389935,32.68407490104437,1818.0059045339108
108,8.234184011816978,105.5177602916956,216.92915299110007
109,3.1047514639794827,105.5177602916956,163.2004391224006
110,8.234184011816978,129.2157582938671,867.476538654619
111,8.234184011816978,129.2157582938671,867.476538654619
112,3.1047514639794827,105.5177602916956,163.2004391224006
113,3.1047514639794827,129.2157582938671,819.3929863319231
114,1.102817291393876,48.57418891042471,1423.9928733254956
115,9.01953810825944,48.57418891042471,1359.9560990820037
116,1.102817291393876,65.57944715023041,952.9888978929871
117,1.102817291393876,65.57944715023041,952.9888978929871
118,9.01953810825944,48.57418891042471,1359.9560990820037
119,9.01953810825944,65.57944715023041,889.8676772052136
120,2.3605104722082615,140.25887195020914,1121.0520008817741
121,5.259205428883433,140.25887195020914,1141.1700603194463
122,2.3605104722082615,78.45985516905785,590.6607763700333
123,2.3605104722082615,78.45985516905785,590.6607763700333
124,5.259205428883433,140.25887195020914,1141.1700603194463
125,5.259205428883433,78.45985516905785,571.2736674325294
126,9.477114332839847,8.364152163267136,2467.0801724029916
127,1.8456315901130438,8.364152163267136,2534.63233986062
128,9.477114332839847,114.82467651367188,488.6416828473082
129,9.477114332839847,114.82467651367188,488.6416828473082
130,1.8456315901130438,8.364152163267136,2534.63233986062
131,1.8456315901130438,114.82467651367188,414.07435950516333
132,6.386658810079098,158.7205596268177,1662.990374843888
133,8.688550805673003,158.7205596268177,1689.5546296135742
134,6.386658810079098,23.661060445010662,2078.491747160322
135,6.386658810079098,23.661060445010662,2078.491747160322
136,8.688550805673003,158.7205596268177,1689.5546296135742
137,8.688550805673003,23.661060445010662,2053.45400625249
138,4.279706152155995,89.12745211273432,283.5673996782911
139,4.685127837583423,89.12745211273432,280.6718357602718
140,4.279706152155995,181.92510809749365,2287.2201581398467
141,4.279706152155995,181.92510809749365,2287.2201581398467
142,4.685127837583423,89.12745211273432,280.6718357602718
143,4.685127837583423,181.92510809749365,2290.3398616739787
144,4.475864199921489,120.8887891843915,598.3409068699345
145,7.76969282887876,120.8887891843915,631.5805155550004
146,4.475864199921489,111.41714882105589,336.2029620200605
147,4.475864199921489,111.41714882105589,336.2029620200605
148,7.76969282887876,120.8887891843915,631.5805155550004
149,7.76969282887876,111.41714882105589,370.71665239718374
150,7.35929848626256,27.734608948230743,1955.7899678095039
151,4.3545961659401655,27.734608948230743,1983.049348548241
152,7.35929848626256,93.77844836562872,134.1722655026351
153,7.35929848626256,93.77844836562872,134.1722655026351
154,4.3545961659401655,27.734608948230743,1983.049348548241
155,4.3545961659401655,93.77844836562872,154.63501974590878
156,9.278456019237638,176.65211856365204,2193.7923165508414
157,6.178058786317706,176.65211856365204,2157.503417858067
158,9.278456019237638,191.19210168719292,2596.328616375229
159,9.278456019237638,191.19210168719292,2596.328616375229
160,6.178058786317706,176.65211856365204,2157.503417858067
161,6.178058786317706,191.19210168719292,2560.1859426849646
162,1.3854468241333961,71.1962791159749,796.3201473038105
163,2.176167881116271,71.1962791159749,792.7686664161658
164,1.3854468241333961,1.701858639717102,2721.144721797175
165,1.3854468241333961,1.701858639717102,2721.144721797175
166,2.176167881116271,71.1962791159749,792.7686664161658
167,2.176167881116271,1.701858639717102,2717.586246897477
168,0.12223309837281704,167.5943909212947,1869.4881549425415
169,3.4352783672511578,167.5943909212947,1884.4303450575237
170,0.12223309837281704,41.946425288915634,1610.655423130244
171,0.12223309837281704,41.946425288915634,1610.655423130244
172,3.4352783672511578,167.5943909212947,1884.4303450575237
173,3.4352783672511578,41.946425288915634,1595.7750610928556
174,8.039847072213888,87.28505931794643,303.1011612372612
175,9.938400853425264,87.28505931794643,285.9636288656223
176,8.039847072213888,152.4581015110016,1508.019908107657
177,8.039847072213888,152.4581015110016,1508.019908107657
178,9.938400853425264,87.28505931794643,285.9636288656223
179,9.938400853425264,152.4581015110016,1533.682973871971
180,6.101587424054742,136.05002276599407,1032.4422854402662
181,0.5954762734472752,136.05002276599407,997.1370082180212
182,6.101587424054742,62.17643152922392,1014.6813852974586
183,6.101587424054742,62.17643152922392,1014.6813852974586
184,0.5954762734472752,136.05002276599407,997.1370082180212
185,0.5954762734472752,62.17643152922392,1048.981620070891
186,3.2329922914505005,18.042303435504436,2259.1205419066373
187,6.509360130876303,18.042303435504436,2232.901542961542
188,3.2329922914505005,144.5358356460929,1244.4951811170029
189,3.2329922914505005,144.5358356460929,1244.4951811170029
190,6.509360130876303,18.042303435504436,2232.901542961542
191,6.509360130876303,144.5358356460929,1271.47556844072
192,3.287336155772209,172.92311005294323,2031.0788933281253
193,9.285318916663527,172.92311005294323,2090.6612128453908
194,3.287336155772209,186.8546947836876,2416.945967974334
195,3.287336155772209,186.8546947836876,2416.945967974334
196,9.285318916663527,172.92311005294323,2090.6612128453908
197,9.285318916663527,186.8546947836876,2476.3357474795525
198,6.048433119431138,78.45369409769773,564.7196231687404
199,2.6625784765928984,78.45369409769773,589.2286265541667
200,6.048433119431138,20.095662027597427,2180.4404402963537
201,6.048433119431138,20.095662027597427,2180.4404402963537
202,2.6625784765928984,78.45369409769773,589.2286265541667
203,2.6625784765928984,20.095662027597427,2205.578082905955
204,7.93787894770503,129.65997140854597,876.0104632420374
205,7.089190362021327,129.65997140854597,865.9789625687127
206,7.93787894770503,116.4320444688201,510.8008741633176
207,7.93787894770503,116.4320444688201,510.8008741633176
208,7.089190362021327,129.65997140854597,865.9789625687127
209,7.089190362021327,116.4320444688201,500.3769337598946
210,0.2254193928092718,22.492214664816856,2149.216306249967
