,Run No,Loss,Reg. Loss,Repeat,TS12,TS16,TS47,TS49,Cl*,H*,CH3CH3*,CH3CH2*,ClCH2CH2Cl*,ClCH2CH2*
58,59,977.1632886647085,0.9483263641018429,0,-16.199377428434964,24.16186759380114,8.311735282212723,-16.97868322464224,-19.48087841327947,21.057802216637555,29.139030412945544,11.246340628292948,-5.338150723068242,27.617646030200028
59,60,970.5988284532488,0.21086744357043113,0,-9.191341812362769,10.175077747690139,-2.896343683934635,-9.847473580910979,6.711045063706273,13.038056696535811,-1.608521014734663,15.342462439129491,7.1845277389377316,6.74316539057164
60,61,975.7141895314007,0.6453762162358847,0,-25.809964776150583,-14.128497766533911,-1.857929084336078,-20.150520792679522,1.7344288819313718,3.0133141606264786,-20.341980629662515,3.971999718316063,-17.713763648967927,-23.469172530605853
61,62,975.7081334011516,0.6704127622684978,0,-7.961488795808982,-14.607002215177815,-8.863156389803354,-13.731394378033915,24.957033052590468,6.890220492424163,12.580089782477216,18.47167904892507,-11.300013525780159,28.988169483980215
62,63,977.0920867532257,0.9739248728755344,0,27.405108016975163,14.868184049826468,15.965035066113288,28.45678868756925,-23.496828596606292,-4.823006696232383,-21.594443330230263,-20.031134010286856,-7.482425698740759,-18.97393284380913
63,64,977.0958796342984,0.7834123578861748,0,-27.765531898330934,-16.04502067065508,13.100018651919392,-21.85812254975374,0.6291570862429587,-5.059942112473308,23.38065454017407,-4.734486111177532,24.309087817868367,-16.42842057909242
64,65,974.9073375433395,0.5645160184138447,0,-16.25422982449615,-10.868131012760927,5.973525441923037,-10.132116655196477,-20.636182164273293,-24.229020411460517,-2.307695749350575,8.434415466365778,22.118750771671095,-12.601730698253636
65,66,971.6428387262919,0.9818702719341182,0,11.170794482988441,25.315664477490316,22.664473335026884,-6.294090677904322,27.854553647332963,-0.36292389507043765,17.450192307543254,14.976043995443717,29.83369539432929,20.338861387784753
66,67,975.4165060429036,0.6199669320183521,0,8.928692504448165,-0.1629421521262877,-23.86231734952281,-6.161832127346301,-20.309429300009693,-22.930940507681782,0.9720913334673824,-5.417838772182645,-11.701031383163485,-26.21503840592013
67,68,958.2998623647663,0.5096518092165573,0,16.055092405330022,-9.713905643451007,-7.351110400125673,17.40480534692616,-11.16166485221802,10.106584511806332,3.142785606453394,0.8676902768236516,15.261062706289664,29.31312629379535
68,69,978.1013603924869,0.8949433263316365,0,-4.00348204213898,-28.864232893412023,11.63801741009599,-15.010769520908646,25.946689540013757,0.6489761277523769,24.935089503135607,-15.112033837158284,-19.397372728615387,-21.67470076827514
69,70,975.3935408100846,0.6230257504290158,0,-13.797246497488455,7.644476638706237,12.899247227794056,-16.689782565162606,29.66151771783497,-7.059137320323217,15.50538106920947,-6.662230948196267,-2.3942067627644192,24.045583882362557
70,71,975.5558850664793,0.6582486959623102,0,-20.41784543376523,1.1736976232605585,-9.51352888104713,11.220927182348994,-5.375445574110113,10.646420004369268,-25.879137903416005,11.484858474865163,-14.102415701638957,-29.249971137011006
71,72,979.3450808857506,1.0300450608004432,0,-26.752030448170483,9.889579783124063,25.66562206298628,-0.9605607307066641,-24.87905677980519,9.468229364650313,28.438009900723337,-18.865230198396624,3.8917101621805017,-27.54416326419777
72,73,933.0828586588675,0.5816341964384988,0,19.282455785595722,-20.526688671229753,10.54839284713568,24.46483226063625,22.235870003327335,7.505142318268284,0.6584627524078606,4.985368243580453,4.051843625130147,15.202504567377296
73,74,974.2608892587245,0.4998653395832002,0,-5.154480452335548,-5.170919273165751,13.805992350504816,8.369544202807205,-1.2218986335175792,-26.4509331138187,-9.005302520534961,25.302042766761218,-6.072925807702308,-15.03946209607334
74,75,969.8780387662603,0.6158511822158885,0,-17.712938808474092,1.948749839270242,-20.818838100798338,15.35092444506163,-10.322799197795483,13.239166846735003,1.9757321952631628,27.19706336041707,-19.859624694048737,-7.547172471157882
75,76,976.075026697355,0.681695608752076,0,6.347599099280771,21.751180219507567,-15.737046862535196,17.3702475325003,-12.24093976651887,-23.504571802590043,-0.7904924811544483,-22.91077075359931,7.877922403175866,19.341690158303074
76,77,975.7815270591063,0.6556671670454215,0,-1.5988405214164594,21.42374608102252,16.177164623429945,-19.754237265807923,-17.958474867639236,-11.510224232658647,0.21159516267455913,-27.81411255325125,9.263859547414924,-13.954358853329904
77,78,900.9012090425114,0.7633865546774035,0,2.3962820931508304,29.64258291810303,-2.040688282492656,18.64161948199979,15.771758151253401,6.180068000902132,-26.361313143475336,-5.034572799533539,18.52765562665337,21.60938616864525
78,79,970.4379455725593,0.7968146287654497,0,21.194148401904286,28.538086803970863,14.132631364576397,1.3649717124770469,-23.242940794355675,14.288270349063168,-24.56028602231458,-16.99103093308218,-9.245422879566576,-0.5293211305996728
79,80,977.1220730086304,0.7904571665050824,0,-3.8925985766318902,-13.549320793102737,-25.765208866663908,9.12930998715023,2.036747882375195,-23.90662399544734,-11.141940400587622,-28.697022177588337,-11.518181833616627,23.662132539212777
80,81,14216.657350501811,0.966793650053752,0,-4.944879379447826,24.680415634760116,-26.484050956150842,-20.497541461544326,26.97868532747006,4.145033331766541,22.31882886557831,5.749704064017955,-10.555974265194603,26.914626440936793
81,82,975.3341376178786,0.609853593845395,0,5.530768039839252,23.097616089104264,5.22215908793919,0.7560404674239543,17.525241785827447,-12.64977579192561,21.767680581275798,10.502575028518002,16.07098050217016,-23.193085756025674
82,83,973.726978819223,0.9160118659109685,0,19.608337488504063,-5.765544059704574,28.01677907049988,23.175726005316548,18.103859517094087,-2.8930335534960356,26.230302812370425,26.702315977932948,-13.656645837170725,0.7739952360543221
83,84,970.0247272486603,0.5097506517660213,0,-2.3306610237282825,4.2438535820650145,-13.461527975675317,22.802295102521164,26.637918343814555,-4.5235798714901705,-7.4985761152903585,10.84968484926604,15.928349836166724,12.518180119898084
84,85,976.3006061822648,0.7106486815910908,0,-11.385597592966047,-25.533587285126632,-6.8191794028172374,-18.907228443219942,-13.644051140903478,-2.0143781842998543,22.18851968712164,8.320401567694397,-23.491197976237213,-18.798952032469707
85,86,962.0950404427447,0.671109302068524,0,-13.167697845902797,24.349476546930852,2.5320915455222206,12.550665161178877,26.315090366893003,17.677967749675,-4.672328935851766,-22.69078583917141,11.282718343560362,-9.23171556864083
86,87,975.8578923874513,0.7362097278017817,0,3.330201521861703,-22.283684518531143,7.493510010613072,-25.163197959674505,-21.00976124290196,10.239729652884115,-8.480307061379072,21.275211415109467,-25.81476371465871,-3.2607459833797776
87,88,955.4610418038405,0.8124257120930489,0,-3.719199678189124,14.341116082424136,-13.147623919179296,29.622430096644223,12.365440065027862,28.954230466650756,-17.15870918822211,-20.398130284406697,16.657499620408245,-0.7909035708659395
88,89,977.6001996354654,0.8452630296896103,0,-20.96247366541951,7.323807926945101,19.640326351811332,14.723145185722608,-28.901685368143934,11.047442811528711,9.08369936350784,29.041543608012603,-18.465654043036515,-7.824103295314131
89,90,971.4261679412521,0.5272660804911632,0,-1.8963934876811166,-11.52612001487762,-12.873305197475517,28.390412507810908,20.129329996334363,13.905343172071724,-8.352110752619062,0.40295641734842036,-18.194674423061677,-1.168016242282139
90,91,853.339295937875,0.8697875698657948,0,17.933033670916444,-21.30998265059985,-23.55326677215215,-9.315668422793507,-6.964664221385529,29.69948965571693,-28.019324095887548,-0.9510731868561564,15.192603647919107,-10.702087007770967
91,92,974.7794596397739,1.1738204312869498,0,8.23024558547403,20.611513523685026,14.546227520639796,27.723794021748027,28.105851185373545,26.136799842823393,24.18816984187493,29.799115442369278,-15.148850961238812,-6.847999649530049
92,93,977.2787456702806,0.8017282932442974,0,3.442344266969698,-4.2769968550057875,-15.877225782051749,-23.029176911232693,-10.089066537842463,-26.796284759564518,21.90543203514445,0.6391863892997982,-21.98370520702455,-24.717837730015564
93,94,974.3383017085591,0.5540775406146763,0,-10.3714413434394,16.410067025931895,6.592079429644002,4.197088982988966,-16.75667655833424,-6.066576242260162,18.352267043198424,-21.016945136017043,6.729893361590946,-25.238527894223033
94,95,974.3598383090772,0.7262035706798221,0,-13.822322713120922,14.088067565359289,-3.4274766610989538,27.957628041328732,14.83877297193191,15.78460060815074,-12.54307522379861,-6.836904614198872,-15.668754133656572,28.336951340995718
95,96,978.8901565551591,0.9628052684246408,0,-5.696239149853316,29.350933934894975,27.076943213585082,7.169103535106139,-19.172467451810878,-22.031231914213762,3.2428935561661447,-0.21284935846156827,21.403210441833416,-29.173994285576345
96,97,974.8200973074778,0.72327079113145,0,-14.113412298253166,-27.894588379548477,-22.94806032134033,5.9699743762880715,-1.7644270504097257,28.260059685874296,13.29079053008131,0.22776330360914088,9.65084647093147,16.79144506847488
97,98,972.3508496924863,0.6587450232092749,0,12.479397642334476,2.0952178236004286,17.722314721624286,-1.9088713150715897,13.220563673490865,-2.3948148414431465,-29.582991157726045,24.410556771223717,-20.69326933100576,8.79613980727116
98,99,975.8908928787162,0.6672537216223602,0,-6.020155810086806,12.781528929219967,-26.249448889252236,-22.1944787976091,16.479691639309813,-24.18635813031666,-13.944201821908607,11.14985615742544,10.459822468932167,1.7460165115480564
99,100,979.0575260208734,0.9798091931792434,0,-14.762089659433213,-4.815051837292323,29.64995195085735,-11.454621249331087,23.945234517661525,-16.40253476503831,8.114777105378472,20.213124399792285,-26.805996002182336,25.147682374120926
100,101,976.6321915812559,0.7393119260259733,0,-21.80811313578765,13.477472104428898,23.63677911981638,-13.820358990796574,-12.475265917800456,-12.302419812164075,-17.857737096372702,-28.20703199057032,11.045649820923082,-2.605455929429432
101,102,851.3621450690657,0.6878782523869462,0,28.486421418259944,-25.290730636795924,-2.7850537109970475,21.838406253206237,4.944618679933207,8.21506217452717,4.5238426595866486,6.650596022544036,-25.431053110921553,3.517484003847521
102,103,977.5526334735778,0.829119561791124,0,16.481609427069593,27.362199383884317,26.43685141343169,21.590158566815553,13.130651610404897,-19.2734768366444,2.865829200358867,-14.863307019966738,-15.232404407590453,11.227860234264753
103,104,976.2993221607758,0.7037622468114948,0,25.371874665660172,-6.780111887416879,3.049622292812039,9.773137202801273,0.49360991097329787,-21.01891959325944,-18.54517604496663,20.625548662780723,-25.634576905765854,-12.329868699513568
104,105,980.4702177091931,1.1228961227668042,0,27.114486163385422,10.360573297286486,20.90635838001338,28.02171174112174,-19.235152432075097,-13.52561557566646,-8.188164558562853,28.70668069945321,-29.396342344531163,-10.888417601151247
105,106,977.788138905634,0.8525882453901229,0,3.046292587106855,3.085364269889652,1.4167068414123456,18.17227049489661,-27.81829296981604,-29.981532281046242,20.336612809524453,18.83334438658531,5.483313345802955,-24.2533714949425
106,107,939.4386427730735,0.8998763888710096,0,25.13907950719431,-23.010038801729273,-7.655739331162685,-5.020735488639197,-23.761407453596178,-0.10123506850178288,18.83486422750397,-24.70982521271733,-28.44983757937277,-3.8622089903539454
107,108,974.9833985349173,0.5740856315273679,0,-10.60130790738003,-15.184457085933524,21.896297162437328,-22.94858614023557,11.826581247532367,-3.332159163022979,-11.800989535532178,-17.759479574956067,2.3214883787029166,18.337898972635536
108,109,977.9872252003572,0.8725421974791189,0,6.72446250573833,27.84899017102297,-8.773897865732145,-2.5853066691279736,-24.40523958441455,-24.464439821713135,-21.219062767931277,-24.514659798130392,-0.8740784086562137,18.42860082190367
109,110,978.4868668653156,0.9304251507956218,0,20.191822403503835,28.20022296605049,-12.515449467671086,-7.065505469895012,12.916487972377851,-16.24593549493401,-19.696196803185266,-27.057402203923466,-18.84597000873758,-20.15441994200974
110,111,978.8996294220464,0.9841893266769859,0,-26.147340645902577,-12.560100890772286,-21.304385498656433,-4.043955084061725,15.082738147239823,27.69047524955557,-23.05929660236947,-13.588469038551747,24.774649083963197,-17.339983790814927
111,112,972.3957934670376,0.4122107393844455,0,4.658161231006538,-3.7727773691503756,20.369500520454082,-4.39832338409499,-2.2548714909010243,18.56143811510271,26.034365951921373,-9.131027731256747,6.448589425154161,-5.127302263343015
112,113,972.3092482644444,0.7460094713620575,0,-2.6700833890243025,20.976497234580478,8.643830761151456,19.277854989081796,12.456038527074618,23.47676438237209,11.427441200697984,-26.27210782382401,17.655700834367615,-15.865005679038177
113,114,978.4751905029466,0.9244842389233174,0,-23.37109089197507,2.3219003851547058,28.44320507025033,-6.953246261479176,21.695827855752583,21.762814750675133,3.96212582068938,22.89801789921753,-16.842576742068832,22.824442782018778
114,115,977.4786566249597,1.0260666134077217,0,-1.69462962482163,19.829099957844342,-29.14391120158712,16.6293495861455,-25.531052669463342,-18.160210415314587,12.18514410706726,27.565206307569092,-26.295065938175252,0.960171871026013
115,116,979.8411925546682,1.0598561235351702,0,-17.3409035428689,-19.730202480555842,-8.130864157340792,16.11305793407312,-24.62710411398908,14.673346396332192,28.8769818259708,-17.889223077789715,28.792648312982735,20.4688238673952
116,117,982.0728055496622,1.281054725731718,0,-19.98250355808928,25.17339766592155,29.30593146411401,0.08676796543054621,7.164040493263073,-29.11042129476482,-24.29445707073825,18.23001969227041,25.290715008634166,-27.77514580760557
117,118,963.423511612487,0.850167395879714,0,-27.59602397323204,29.063079235756035,3.258964175907394,-19.246505026227396,21.078087927347525,0.24619771185633255,6.508757498332763,15.679150052313041,19.37268968806653,-17.480574539410668
118,119,967.6954705745941,0.6050345163358692,0,10.1153955692955,11.484887493247925,-14.444430304628163,-10.424593122145929,-18.24524014255116,25.180675740022174,-10.869642144797982,-13.878233765161237,-13.314213533194021,-20.33771115717351
119,120,977.0569144539786,0.7815715884230574,0,-10.49207017798133,-27.594757802624457,9.788701876782213,-0.23903283079683746,16.23825441034824,24.143511440618198,-14.916284394847182,-2.095288939056619,-26.678734107669335,-19.329398782891637
120,121,974.7948150331034,0.5546555060210616,0,-25.136951039380925,-7.595724807782386,-5.785085185749704,-23.777821739851195,15.975592083745035,-1.0240555712997228,2.623794667434609,1.1012262257656467,-22.388614112317782,12.829395625170989
121,122,924.5343498975487,0.8328837510200703,0,26.251491656761544,-20.637477882393434,24.615366456954945,2.970847594583276,-0.212394291368728,20.785910075302468,15.938638911675682,21.40744805112216,8.723878433139355,-19.524913033366428
122,123,939.8659927928684,0.8562996800695973,0,12.899595726534663,-28.717188802436088,-16.258608750950245,18.961317016452107,-9.792028014672908,11.740899439649624,22.530893870245492,15.550773814324245,0.6175877367541247,28.751810802443266
123,124,975.9635765126657,0.6706426801747283,0,-17.57064970384714,18.081111476827807,-24.267456037524948,6.621101415999469,10.059225984699182,-27.353405145231797,-18.17149633244683,-5.801610997618539,2.695947513409834,13.915498136202714
124,125,972.6886170016519,0.544471425789368,0,5.96735040997077,17.837192193959275,-7.400503001454332,-28.717164146094618,-21.239367331577167,-7.414210107621376,-1.5046098155026435,-2.431652634762827,-17.939096402415878,10.421076934546015
125,126,979.8806162323385,1.0648030474219143,0,-12.82806980928616,0.33728868303447257,25.134921374363365,19.683292511234626,14.199719817717302,16.088275846190704,19.151323211259246,-29.141277170325264,-22.461811571586765,29.905817442091056
126,127,976.9517414418857,1.1077267488979772,0,14.343317609358955,-18.360992502798258,-5.328958122132068,-10.616348282173586,-20.125741247744187,24.952945239369086,-29.716539039526573,-26.702730977812593,23.454977365965057,-23.937546032459615
