,0,1,2,3,4,mean,std
EDH_prefactor,8.943458557128906,7.373298645019531,7.094644546508789,9.0,7.018706798553467,7.886021709442138,0.8944851287900895
EDH_Ea,139.74771118164062,50.0,132.50241088867188,152.2902374267578,132.37924194335938,121.38392028808593,36.421453189823204
Hyd_prefactor,6.90141487121582,7.611971378326416,6.242725849151611,6.75584077835083,8.458745956420898,7.194139766693115,0.7689986190993634
Hyd_Ea,82.66592407226562,93.79026794433594,71.11405944824219,79.62602233886719,107.58973693847656,86.9572021484375,12.613950337458018
RWGS_prefactor,8.400673866271973,6.213681221008301,7.724689960479736,6.332852363586426,7.083652019500732,7.151109886169434,0.8298521171052669
RWGS_Ea,106.9117431640625,68.86539459228516,50.0,65.57298278808594,50.0,68.27002410888672,20.82497784544487
