,Run No,Loss,Repeat,EDH_prefactor,EDH_Ea,Hyd_prefactor,Hyd_Ea,RWGS_prefactor,RWGS_Ea
18,19,3.625417130072565,1,7.673669634242296,65.40060936257224,6.584918229794251,124.05118590310559,8.837536730938146,116.08665362392105
19,20,3.6077243509134087,1,7.614319141165808,68.12802722448814,6.771388864365772,124.4148040043334,9.0,102.0183673500751
20,21,3.612018385455494,1,7.5026005659630055,64.91254511359782,6.682328262779375,124.72100872115689,8.939003973876437,104.99972603062523
21,22,3.567537177743158,1,7.573588410623117,64.15652402204925,6.972702932535029,119.90466369612113,9.0,100.86930202527964
22,23,3.3831083263302686,1,7.495618155012824,64.45319052632786,7.378114212673115,116.30037900851153,9.0,83.38487559663656
23,24,3.522706711993055,1,7.4397588674114274,65.60157699450292,7.4003793630697094,122.88378042021597,8.87508175778992,87.11157394732433
24,25,3.5495894200642257,1,7.999515478583783,66.56813560521702,7.284415038087424,123.11981322276736,8.905027805657546,71.80105488991572
25,26,3.2888670577414425,1,7.600742230984904,69.69429876858257,7.552833795646432,116.69801985605301,8.97483765048169,66.29382288278836
26,27,1.974741732795639,1,7.525875269130246,73.87952945259853,8.064623016568273,111.43299986400501,9.0,50.0
27,28,3.2844659548899213,1,7.190719543521849,71.12340192897831,7.797441211809076,120.61914136870897,9.0,51.2835535686099
28,29,2.1209055106826793,1,7.58600158564564,71.67207546377313,8.216458972745082,114.86929724169053,8.987699213939385,50.0
29,30,0.4387398971363284,1,7.464843825269448,69.63794276597781,8.609088407285123,111.99366637096637,8.92260292579562,50.0
30,31,1.8326836668043525,1,7.390106167321267,70.39290053672266,9.0,105.78309755428285,8.88390438869343,50.0
31,32,0.22445489773135277,1,6.901423603413363,72.22110343883581,8.537620023296034,109.57994153526542,9.0,52.12561281427456
32,33,2.203433290079264,1,6.352377665828154,75.04758735564522,9.0,102.81000569151445,9.0,50.0
33,34,1.4144002920110252,1,7.281735126586364,75.39417086432755,8.80073591838919,105.38136137616664,9.0,50.0
34,35,1.4649741007102492,1,7.154581496176146,80.18955077850251,9.0,108.32509024375611,8.970100713245,50.0
35,36,2.496343687682458,1,7.447434091885217,76.54138899236015,9.0,99.90831084190773,8.960134284326667,50.0
36,37,1.7219543159757138,1,7.383255454794376,75.18689222651469,8.90841097866639,105.08601847360804,8.970100713245,50.0
37,38,2.246516902207969,1,6.98457000614434,77.16432104514587,9.0,102.39706204623204,8.966568903489156,50.70853760475819
38,39,0.9447956339871926,1,7.4356436907703145,73.04513685911631,8.43493601505629,111.75123844282591,8.982416636326828,50.17713440118955
39,40,1.8114857906893926,1,7.014619129873088,74.67873619182636,9.0,105.93943895019115,8.948406996204152,50.76758240515471
40,41,1.6160886862509165,1,7.142433164687377,74.4789345070194,9.0,107.31282917864462,8.961305247153113,50.575686803866034
41,42,0.8203799707813864,1,7.076964847506626,73.13538751141178,8.552382476009155,113.02869057560032,8.97537446092852,50.959478006443376
42,43,1.5048189843251036,1,7.295964365220042,73.39549623237119,8.311587613345267,112.7071670028823,8.988859664945544,50.51172160343647
43,44,0.7130771542641843,1,7.257581565086876,73.66635580103323,8.48369071000895,111.35858254682287,8.981971060497436,50.52771290354386
44,45,1.9820304480737514,1,7.318149390034851,65.51048163506502,8.13948451668158,112.70607003879306,8.984020981271136,51.26331270848378
45,46,0.6794552226550171,1,7.195473469640822,76.51978349264314,8.784871129170394,109.42033519251535,8.973580780251535,50.31582817712095
46,47,2.1524593690111486,1,7.16224187397612,70.68106575867847,8.33346033521946,116.99612351183211,8.945315287933312,51.3685887675241
47,48,0.5849281021760098,1,7.251861813433803,74.21589458791527,8.683917022596757,108.28505191008301,8.986328821983328,50.342147191881025
48,49,0.6616467871570231,1,6.947072684013328,73.42035234015604,8.782253907732517,109.47085093425854,8.964202713491986,51.24645862989837
49,50,0.9828117628830088,1,7.262454139445919,73.42508996410865,8.741431257354103,107.00745225437016,8.967520973078116,50.55977523246287
50,51,0.38076344977711607,1,7.12333717049145,73.207813124586,8.599644671345391,111.52338099529278,8.97341108896592,50.85955231294825
51,52,0.9876092577622406,1,7.037089290333863,72.74127411567144,8.848774343799786,108.73249309930429,8.95807104966536,51.10215347183052
52,53,0.3065646064023404,1,7.202458496398623,73.4350853796928,8.574961618456658,110.70206018494324,8.975996057789416,50.67132304561552
53,54,0.681930777559729,1,7.101525728032517,68.85961371974477,8.477624087733766,111.09798211775444,8.967266422423886,51.43253648775162
54,55,0.3758922838073048,1,7.171986534238746,74.60474104941855,8.708059368811238,109.83974692382512,8.972002190794623,50.59500525477861
55,56,0.7658113582193579,1,7.424897797068484,72.3538411086527,8.455509796197884,111.17043170586676,8.979244314950982,50.28475490993428
56,57,0.34457639534085505,1,7.066528962277117,73.15372453228021,8.700567879848858,109.89574612716059,8.967963113856735,51.00603269990735
57,58,0.7714434445648464,1,7.058331050595778,71.2042421756818,8.559396967084345,112.89312880240149,8.950996303750774,51.41036151729374
58,59,0.2888938602994002,1,7.203479122724296,73.4629814848569,8.652787008718654,109.43707113316263,8.97749569242519,50.60920077323421
59,60,0.47228634498556515,1,6.758227471245085,77.05720690391226,8.64879178287382,108.33231592891687,9.0,51.95557563358615
60,61,0.24914060780809477,1,7.288189736763357,71.49275880046142,8.619014251182296,111.07832876045399,8.950207141550466,50.488893908396534
61,62,0.4604336667921336,1,7.154684981447051,72.91565177059589,8.664692045425852,108.65425055964421,8.974476976506223,50.97247051912069
62,63,0.21627907858878143,1,7.13117412323035,73.13477278608846,8.615906514865507,110.80609838638064,8.973677560850994,50.88778186449136
63,64,0.446058071221208,1,7.0924314806969555,71.0287344246533,8.525559729978099,110.66000178529706,8.976444331362977,51.334609780527884
64,65,0.21979420264020483,1,7.152097770853299,73.71073939322724,8.662434459102954,110.0448106391931,8.973112725936712,50.77990638621593
65,66,0.4610129178012402,1,7.226411988850645,72.66542256210734,8.520340078691845,110.6536907526391,8.982199945660858,50.848206897502024
66,67,0.20018459336325956,1,7.106499718920499,73.03164903973699,8.655510929559604,110.08523228353022,8.971522321807765,50.966576249306016
67,68,0.30932430338069544,1,7.058496195569764,72.24958293470948,8.672796110451692,109.6417673943854,8.97267575640096,51.28133428635735
68,69,0.20331524294026926,1,7.166467921191408,73.13870976844697,8.599420241455416,110.43698698730378,8.975165982442302,50.823825855800976
69,70,0.3970161135074839,1,7.045138502066463,72.11359625740872,8.57718179776862,111.24006173087973,8.970399551770889,51.41499825292759
70,71,0.18195240255605966,1,7.163893967559838,73.12563517799485,8.633885705981147,109.8878187825919,8.975721657261616,50.81065014315755
71,72,0.2320525194326531,1,6.918995964959564,74.62811106764869,8.61591170690459,109.20196744430106,9.0,51.64255719601894
72,73,0.1763955309453824,1,7.011294407910512,73.84427300085187,8.616687342974016,109.6710577733393,8.992196491299616,51.35414137411334
73,74,0.26746114594027404,1,7.342385699808608,74.44082294994631,8.723661708016847,110.73072674884753,8.953798913199666,50.0
74,75,0.16967707398577198,1,7.011664127512175,72.77603331661344,8.584130444476237,109.86763783866095,8.988449728299916,51.53137989656104
75,76,0.2315853790698972,1,7.044900317921629,72.63961830335026,8.572745934001023,110.20680004474251,8.985798521384023,51.34487874159416
76,77,0.17349620017266917,1,7.125298407620381,73.44295912075799,8.64001232782747,110.08530799058045,8.97628417479854,50.92114947506049
77,78,0.2600311305298753,1,7.063865393674586,73.31831368871224,8.627309149225788,109.20524883228823,8.986102557785593,51.24812580017512
78,79,0.16765876356488132,1,7.1143469408414095,73.18065801174441,8.618757173455577,110.40588599785754,8.976783810084644,50.9778678484123
79,80,0.26164758656771764,1,7.011197935596863,73.32835945411955,8.650241066635935,109.56399323488299,8.985153412075064,51.36342913973594
80,81,0.16268598789662211,1,7.1276504247927726,73.18612218986512,8.612125447750547,110.21873854919858,8.977662839850492,50.95872667678472
81,82,0.18491072841689665,1,7.07821637315853,73.48691123287226,8.579688551262059,109.96025002721265,8.990843912057176,51.21806222205713
82,83,0.1623548181552572,1,7.085287209599022,73.37309568458844,8.598644145836445,109.99149559129205,8.986013514494823,51.15519072886935
83,84,0.19279415539806688,1,6.994619871865586,73.47541193014557,8.58956658812562,110.19222246438436,8.990075195681062,51.48883519010952
84,85,0.16202192920419792,1,7.121575443636275,73.21307936603253,8.622805926517266,109.96391970304002,8.979310041866476,50.980196404895544
85,86,0.1929939930109547,1,7.183979776756834,72.54637622901544,8.6088044789805,110.50660411687053,8.96930487849868,50.820695636081155
86,87,0.16018535611133836,1,7.054465750122093,73.51979880789276,8.614716626975637,109.87994435922211,8.986473588099383,51.22077993960529
87,88,0.197122765277242,1,7.046364891214202,72.97330333815424,8.577047593843101,110.0238993558433,8.988613666100036,51.35356435664892
88,89,0.1589549866725472,1,7.105565028518836,73.32554517510705,8.624271144331377,110.06995583189615,8.979366547623915,51.0292531954576
89,90,0.16463145958694986,1,7.19129947165796,73.82339976179667,8.646309710479379,110.30900883884121,8.97342038570666,50.57595836811388
90,91,0.17648042525644558,1,7.114267501934242,73.63302231668311,8.620867160507974,109.73846829330584,8.983965162462606,50.99550058949649
91,92,0.15866479014505158,1,7.1143270811146175,73.29374908797908,8.619284670218676,110.23903157171961,8.978579148179135,50.98227603368335
