,0,1,2,3,4,mean,std
EDH_prefactor,6.746088295309082,7.081532455468978,6.0,7.793809880831841,7.84924976192553,7.094136078707086,0.6896622323339079
EDH_Ea,130.60086843296142,73.50607975835301,181.81138580571485,113.7426991304554,74.9094567323537,114.91409797196766,40.0941126734145
Hyd_prefactor,8.940503880276893,8.61200869346237,7.974777622369835,8.338117434344031,8.733129530243296,8.519707432139286,0.3349810712386077
Hyd_Ea,115.37146409058164,109.99998736191722,99.89774754277852,105.52200545615895,112.5040135292619,108.65904359613964,5.4449945764919105
RWGS_prefactor,7.790571392102425,8.984408734726888,9.0,9.0,7.657204806775458,8.486436986720955,0.6240712672539172
RWGS_Ea,68.74424360749185,51.11965424101294,115.3557139973168,54.103254891682525,92.36319280676203,76.33721190885322,24.36063544312955
