,0,1,2,3,4,mean,std
EDH_prefactor,8.198434829711914,8.332865715026855,8.4630765914917,8.228828430175781,8.260634422302246,8.2967679977417,0.09439536598600394
EDH_Ea,67.76406860351562,67.82182312011719,70.81534576416016,58.015228271484375,61.15541458129883,65.11437606811523,4.752335658163836
Hyd_prefactor,6.0,6.155768871307373,6.0,6.981894016265869,6.0,6.227532577514649,0.3819749811950501
Hyd_Ea,67.94451141357422,70.0930404663086,67.90373229980469,83.33445739746094,67.92088317871094,71.43932495117187,6.006666752769259
RWGS_prefactor,7.240080833435059,7.079843521118164,6.881080627441406,9.0,6.890065670013428,7.418214130401611,0.8019633251201536
RWGS_Ea,85.20697784423828,83.08171844482422,78.79256439208984,50.0,79.864501953125,75.38915252685547,12.897955614813519
