,EDH_prefactor,EDH_Ea,Hyd_prefactor,Hyd_Ea,RWGS_prefactor,RWGS_Ea,loss
0,7.842542613856494,111.75674120895565,8.957503588870168,119.24398825503886,7.829085043631494,185.1395182311535,0.0013232425450983997
1,6.01397754997015,111.75674120895565,8.957503588870168,119.24398825503886,7.829085043631494,185.1395182311535,0.0013226095446911368
2,7.842542613856494,93.89499286189675,8.957503588870168,119.24398825503886,7.829085043631494,185.1395182311535,0.001322750556436247
3,7.842542613856494,111.75674120895565,7.06507720425725,119.24398825503886,7.829085043631494,185.1395182311535,0.00410499425852259
4,7.842542613856494,111.75674120895565,8.957503588870168,137.49135304242373,7.829085043631494,185.1395182311535,0.003573570595671095
5,7.842542613856494,111.75674120895565,8.957503588870168,119.24398825503886,8.78181211464107,185.1395182311535,0.0013230227546698458
6,7.842542613856494,111.75674120895565,8.957503588870168,119.24398825503886,7.829085043631494,82.06990165635943,0.0007251993998543609
7,7.842542613856494,93.89499286189675,7.06507720425725,137.49135304242373,8.78181211464107,82.06990165635943,0.0036218797520635487
8,6.01397754997015,111.75674120895565,7.06507720425725,137.49135304242373,8.78181211464107,82.06990165635943,0.003621886586881203
9,6.01397754997015,93.89499286189675,8.957503588870168,137.49135304242373,8.78181211464107,82.06990165635943,0.0031745477818876707
10,6.01397754997015,93.89499286189675,7.06507720425725,119.24398825503886,8.78181211464107,82.06990165635943,0.0035466642702016975
11,6.01397754997015,93.89499286189675,7.06507720425725,137.49135304242373,7.829085043631494,82.06990165635943,0.003621826584569876
12,6.01397754997015,93.89499286189675,7.06507720425725,137.49135304242373,8.78181211464107,185.1395182311535,0.004217277317910334
13,6.01397754997015,93.89499286189675,7.06507720425725,137.49135304242373,8.78181211464107,82.06990165635943,0.0036218802109164996
14,6.628461054526269,136.79217868484557,6.361816981807351,136.27236881293356,6.43816106300801,74.75194139406085,0.0036367933615742897
15,8.485068812035024,136.79217868484557,6.361816981807351,136.27236881293356,6.43816106300801,74.75194139406085,0.003631119917831438
16,6.628461054526269,162.39792350679636,6.361816981807351,136.27236881293356,6.43816106300801,74.75194139406085,0.0036653687168394936
17,6.628461054526269,136.79217868484557,7.6123682633042336,136.27236881293356,6.43816106300801,74.75194139406085,0.0036096257088966
18,6.628461054526269,136.79217868484557,6.361816981807351,63.95673295482993,6.43816106300801,74.75194139406085,0.0017956266335030812
19,6.628461054526269,136.79217868484557,6.361816981807351,136.27236881293356,6.182301596738398,74.75194139406085,0.0036555135867936176
20,6.628461054526269,136.79217868484557,6.361816981807351,136.27236881293356,6.43816106300801,192.3429972026497,0.00422040627801368
21,6.628461054526269,162.39792350679636,7.6123682633042336,63.95673295482993,6.182301596738398,192.3429972026497,0.0035168906110565794
22,8.485068812035024,136.79217868484557,7.6123682633042336,63.95673295482993,6.182301596738398,192.3429972026497,0.0034881922388145825
23,8.485068812035024,162.39792350679636,6.361816981807351,63.95673295482993,6.182301596738398,192.3429972026497,0.0025041173065700013
24,8.485068812035024,162.39792350679636,7.6123682633042336,136.27236881293356,6.182301596738398,192.3429972026497,0.004184621294586763
25,8.485068812035024,162.39792350679636,7.6123682633042336,63.95673295482993,6.43816106300801,192.3429972026497,0.003511662213404521
26,8.485068812035024,162.39792350679636,7.6123682633042336,63.95673295482993,6.182301596738398,74.75194139406085,0.003397125292113552
27,8.485068812035024,162.39792350679636,7.6123682633042336,63.95673295482993,6.182301596738398,192.3429972026497,0.0035116622204510277
28,6.903988896869123,56.39079702086747,8.043676570057869,75.72242985479534,7.073942206799984,95.6017391756177,0.003332751324415513
29,6.951386511325836,56.39079702086747,8.043676570057869,75.72242985479534,7.073942206799984,95.6017391756177,0.0033328196191227547
30,6.903988896869123,174.144050758332,8.043676570057869,75.72242985479534,7.073942206799984,95.6017391756177,0.0033553518185836417
31,6.903988896869123,56.39079702086747,8.59273930080235,75.72242985479534,7.073942206799984,95.6017391756177,0.00346901517576282
32,6.903988896869123,56.39079702086747,8.043676570057869,107.63363819569349,7.073942206799984,95.6017391756177,0.0011773873008569878
33,6.903988896869123,56.39079702086747,8.043676570057869,75.72242985479534,6.791400667279959,95.6017391756177,0.0033731476217301612
34,6.903988896869123,56.39079702086747,8.043676570057869,75.72242985479534,7.073942206799984,132.4791865888983,0.003422783252256915
35,6.903988896869123,174.144050758332,8.59273930080235,107.63363819569349,6.791400667279959,132.4791865888983,0.0016049777763159207
36,6.951386511325836,56.39079702086747,8.59273930080235,107.63363819569349,6.791400667279959,132.4791865888983,0.0016221314237744552
37,6.951386511325836,174.144050758332,8.043676570057869,107.63363819569349,6.791400667279959,132.4791865888983,0.0015774241104905139
38,6.951386511325836,174.144050758332,8.59273930080235,75.72242985479534,6.791400667279959,132.4791865888983,0.0035440863761247053
39,6.951386511325836,174.144050758332,8.59273930080235,107.63363819569349,7.073942206799984,132.4791865888983,0.0016025884775795127
40,6.951386511325836,174.144050758332,8.59273930080235,107.63363819569349,6.791400667279959,95.6017391756177,0.0012357864774139025
41,6.951386511325836,174.144050758332,8.59273930080235,107.63363819569349,6.791400667279959,132.4791865888983,0.0016049885237413807
42,8.692106279544532,195.12443034909666,6.90066971629858,171.26986640505493,8.658124666661024,125.76595591381192,0.0038510859370563828
43,7.547660923562944,195.12443034909666,6.90066971629858,171.26986640505493,8.658124666661024,125.76595591381192,0.0038528253435597733
44,8.692106279544532,72.79255501925945,6.90066971629858,171.26986640505493,8.658124666661024,125.76595591381192,0.0038348159697287835
45,8.692106279544532,195.12443034909666,6.167498325929046,171.26986640505493,8.658124666661024,125.76595591381192,0.0038511278526689933
46,8.692106279544532,195.12443034909666,6.90066971629858,181.7552681080997,8.658124666661024,125.76595591381192,0.0038511255089359363
47,8.692106279544532,195.12443034909666,6.90066971629858,171.26986640505493,7.891457646153867,125.76595591381192,0.004110457075473443
48,8.692106279544532,195.12443034909666,6.90066971629858,171.26986640505493,8.658124666661024,92.53228595480323,0.0036632775706328426
49,8.692106279544532,72.79255501925945,6.167498325929046,181.7552681080997,7.891457646153867,92.53228595480323,0.003627868849490661
50,7.547660923562944,195.12443034909666,6.167498325929046,181.7552681080997,7.891457646153867,92.53228595480323,0.003665239161804844
51,7.547660923562944,72.79255501925945,6.90066971629858,181.7552681080997,7.891457646153867,92.53228595480323,0.003627858179422403
52,7.547660923562944,72.79255501925945,6.167498325929046,171.26986640505493,7.891457646153867,92.53228595480323,0.003627860017946775
53,7.547660923562944,72.79255501925945,6.167498325929046,181.7552681080997,8.658124666661024,92.53228595480323,0.0036283332743417746
54,7.547660923562944,72.79255501925945,6.167498325929046,181.7552681080997,7.891457646153867,125.76595591381192,0.004115530621453948
55,7.547660923562944,72.79255501925945,6.167498325929046,181.7552681080997,7.891457646153867,92.53228595480323,0.003627865748111588
56,8.468487597070634,81.94391466677189,6.739450081251562,198.85227158665657,8.448818497359753,181.13784259185195,0.004227037038291583
57,7.387206341139972,81.94391466677189,6.739450081251562,198.85227158665657,8.448818497359753,181.13784259185195,0.0042270370423380475
58,8.468487597070634,187.86793081089854,6.739450081251562,198.85227158665657,8.448818497359753,181.13784259185195,0.00421410691612799
59,8.468487597070634,81.94391466677189,8.770351639017463,198.85227158665657,8.448818497359753,181.13784259185195,0.004226945662694052
60,8.468487597070634,81.94391466677189,6.739450081251562,86.90648889169097,8.448818497359753,181.13784259185195,0.0016983055067030255
61,8.468487597070634,81.94391466677189,6.739450081251562,198.85227158665657,7.174589353613555,181.13784259185195,0.004227220818824182
62,8.468487597070634,81.94391466677189,6.739450081251562,198.85227158665657,8.448818497359753,115.81516219303012,0.0036967930186829418
63,8.468487597070634,187.86793081089854,8.770351639017463,86.90648889169097,7.174589353613555,115.81516219303012,0.0034540974901846808
64,7.387206341139972,81.94391466677189,8.770351639017463,86.90648889169097,7.174589353613555,115.81516219303012,0.0034283586711310013
65,7.387206341139972,187.86793081089854,6.739450081251562,86.90648889169097,7.174589353613555,115.81516219303012,0.0015906095085165438
66,7.387206341139972,187.86793081089854,8.770351639017463,198.85227158665657,7.174589353613555,115.81516219303012,0.004131661464668194
67,7.387206341139972,187.86793081089854,8.770351639017463,86.90648889169097,8.448818497359753,115.81516219303012,0.003344068931096852
68,7.387206341139972,187.86793081089854,8.770351639017463,86.90648889169097,7.174589353613555,181.13784259185195,0.0034605269119548014
